Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.133737024221453,0.2,0.791265978154415,0.785369536641834,0.0124745155835653,0,0.791265978154415
0.133737024221453,0.5,0.781758006979428,0.781758006979428,0.0124763879022594,0,0.781758006979428
0.133737024221453,1,0.418774740136676,0.40961647011166,0.0124765585020815,0,0.418774740136676
0.133737024221453,2,0.182872660968844,0.173685045726172,0.0124766605810956,0,0.182872660968844
0.133737024221453,5,0.033348166806404,0.0274238256768702,0.0124766652451804,0,0.033348166806404
0.133737024221453,10,0.00218199954303795,0.00218199954303795,0.00218199954303795,0,0.00218199954303795
0.133737024221453,20,0.00330912800723711,0.00330912800723711,0.00330912800723711,0,0.00330912800723711
0.133737024221453,50,0,0,0,0,0
0.144290657439446,0.02,0.791265978154414,0.785369536641831,0.0124750354225078,0,0.791265978154414
0.144290657439446,0.05,0.791265978154418,0.785369536641835,0.0124746333345228,0,0.791265978154418
0.144290657439446,0.1,0.791265978154418,0.785369536641831,0.0124753982801152,0,0.791265978154418
0.144290657439446,0.2,0.791264676677033,0.785368207306749,0.0124746602048646,0,0.791264676677033
0.144290657439446,0.5,0.781758006979428,0.781758006979428,0.0124763784611456,0,0.781758006979428
0.144290657439446,1,0.446787179878378,0.442340156911041,0.012475714699969,0,0.446787179878378
0.144290657439446,2,0.194744183474609,0.0124789836479757,0,1,0.194744183474609
0.144290657439446,5,0.0383338122850986,0.0383338122850986,0.0124771422860394,0,0.0383338122850986
0.144290657439446,10,0.00107217823920671,0.00107217823920671,0.00107217823920671,0,0.00107217823920671
0.144290657439446,20,0.000777622674414293,0.000777622674414293,0.000777622674414293,0,0.000777622674414293
0.144290657439446,50,0,0,0,0,0
0.15,0.02,0.791265978154414,0.785369536641832,0.0124760525309347,0,0.791265978154414
0.15,0.05,0.79126597815442,0.785369536641838,0.012471532145645,0,0.79126597815442
0.15,0.1,0.791265978154417,0.785369536641836,0.0124777262960697,0,0.791265978154417
0.15,0.2,0.791265978154399,0.785369536641811,0.0124754277115117,0,0.791265978154399
0.15,0.5,0.78175800697943,0.78175800697943,0.0124763784611458,0,0.78175800697943
0.15,1,0.463838733833316,0.457450812209153,0.0124765600927825,0,0.463838733833316
0.15,2,0.205623781556981,0.20115339271681,0.0124764303525344,0,0.205623781556981
0.15,5,0.0453493015175221,0.0409749254844824,0.0124774859070919,0,0.0453493015175221
0.15,10,0.00267379272434939,0.00267379272434939,0.00267379272434939,0,0.00267379272434939
0.15,20,0.00158616282696442,0.00158616282696442,0.00158616282696442,0,0.00158616282696442
0.15,50,0,0,0,0,0
0.154498269896194,0.02,0.791265978154414,0.785369536641831,0.0124750354225078,0,0.791265978154414
0.154498269896194,0.05,0.79126597815442,0.785369536641838,0.012471532145645,0,0.79126597815442
0.154498269896194,0.1,0.791265978154418,0.785369536641836,0.0124768252131058,0,0.791265978154418
0.154498269896194,0.2,0.7912659781544,0.785369536641819,0.0124767042211062,0,0.7912659781544
0.154498269896194,0.5,0.781758006979429,0.781758006979429,0.0124766861605191,0,0.781758006979429
0.154498269896194,1,0.477995097771835,0.471541707893233,0.0124763878963275,0,0.477995097771835
0.154498269896194,2,0.21067433253691,0.205774746597212,0.012476433817629,0,0.21067433253691
0.154498269896194,5,0.0474539273574642,0.0424181041077498,0.0124771382859465,0,0.0474539273574642
0.154498269896194,10,0.00394976776564266,0.00394976776564266,0.00394976776564266,0,0.00394976776564266
0.154498269896194,20,0.00222652937940207,0.00222652937940207,0.00222652937940207,0,0.00222652937940207
0.154498269896194,50,0,0,0,0,0
0.164359861591695,0.02,0.791265978154414,0.785369536641831,0.0124750354225078,0,0.791265978154414
0.164359861591695,0.05,0.79126597815442,0.785369536641838,0.0124715631424073,0,0.79126597815442
0.164359861591695,0.1,0.791265978154418,0.785369536641832,0.0124746616499852,0,0.791265978154418
0.164359861591695,0.2,0.791265978154415,0.785369536641834,0.0124722054024979,0,0.791265978154415
0.164359861591695,0.5,0.781758006979423,0.781758006979423,0.0124786298002154,0,0.781758006979423
0.164359861591695,1,0.508110124898042,0.508110124898042,0.012476560092864,0,0.508110124898042
0.164359861591695,2,0.226177102718673,0.220109981917003,0.0124764863937063,0,0.226177102718673
0.164359861591695,5,0.0519244723300658,0.0424182274009754,0.0124786702768643,0,0.0519244723300658
0.164359861591695,10,0.00194692675357644,0.00194692675357644,0.00194692675357644,0,0.00194692675357644
0.164359861591695,20,0.00363766285131843,0.00363766285131843,0.00363766285131843,0,0.00363766285131843
0.164359861591695,50,0,0,0,0,0
0.173875432525952,0.02,0.791265978154414,0.785369536641831,0.0124750354225078,0,0.791265978154414
0.173875432525952,0.05,0.791265978154418,0.785369536641834,0.0124747345685862,0,0.791265978154418
0.173875432525952,0.1,0.791265978154419,0.785369536641834,0.0124772230045022,0,0.791265978154419
0.173875432525952,0.2,0.791265978154399,0.785369536641813,0.0124768660288207,0,0.791265978154399
0.173875432525952,0.5,0.781758006979428,0.781758006979428,0.0124786298002154,0,0.781758006979428
0.173875432525952,1,0.537504056197069,0.537504056197069,0.0124765504094766,0,0.537504056197069
0.173875432525952,2,0.240985734149781,0.234271782672092,0.0124764512817548,0,0.240985734149781
0.173875432525952,5,0.0608209241928071,0.0557031243504975,0.0124770493904287,0,0.0608209241928071
0.173875432525952,10,0.00420140386620882,0.00420140386620882,0.00420140386620882,0,0.00420140386620882
0.173875432525952,20,0.000962631427488729,0.000962631427488729,0.000962631427488729,0,0.000962631427488729
0.173875432525952,50,0,0,0,0,0
0.183044982698962,0.02,0.791265978154414,0.785369536641831,0.0124750354225078,0,0.791265978154414
0.183044982698962,0.05,0.791265978154418,0.785369536641834,0.0124760963937566,0,0.791265978154418
0.183044982698962,0.1,0.791265978154424,0.785369536641842,0.0124714586218681,0,0.791265978154424
0.183044982698962,0.2,0.791265978154395,0.785369536641813,0.0124758639815267,0,0.791265978154395
0.183044982698962,0.5,0.781758006979431,0.781758006979431,0.0124766489792022,0,0.781758006979431
0.183044982698962,1,0.566175925633131,0.566175925633131,0.0124752646493701,0,0.566175925633131
0.183044982698962,2,0.255430706293172,0.248426312322816,0.0124768799055543,0,0.255430706293172
0.183044982698962,5,0.0646820255407442,0.0566564656822914,0.0124767699921249,0,0.0646820255407442
0.183044982698962,10,0.0016692832869053,0.0016692832869053,0.0016692832869053,0,0.0016692832869053
0.183044982698962,20,0.00225887783579183,0.00225887783579183,0.00225887783579183,0,0.00225887783579183
0.183044982698962,50,0,0,0,0,0
