,Rxn_ID,Rxn_name,Rxn_Loc,Rxn_Subsystem,Rxn_kcat,Rxn_genes_rules,Rxn_mW_c,Rxn_mW_m,Rxn_numTMb,Rxn_mW_c_Total,Rxn_mW_m_Total,Rxn_locations_Total,Rxn_count_Tmb_Total
2381,3HPPtex_f,3-hydroxypropionate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b1377 or b0929 or b2215 or b0241,38922.0,0.0,0,"[41220.0, 39333.0, 40368.0, 38922.0]","[0.0, 21633.15, 17383.90751, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 16, 0]"
2382,EX_LalaDglu_e_f,L-alanine-D-glutamate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2383,CCGS,7-cyano-7-carbaguanine synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,5.289444444,b0444,25514.0,0,0,[25514.0],[0.0],['Cytoplasmic'],[0]
2384,CDGR,7-cyano-7-deazaguanine reductase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.06515,b2794,32588.0,0,0,[32588.0],[0.0],['Cytoplasmic'],[0]
2385,CBMD,Carbamate deaminase,Inner Membrane,Nucleotide Salvage Pathway,nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
2386,MSAR,Malonic semialdehyde reductase,Cytoplasmic,Nucleotide Salvage Pathway,115.0,b1008 or b1539,21570.0,0,0,"[21570.0, 27249.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2387,EX_LalaLglu_e_f,L-alanine-L-glutamate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2388,ACPPAT120,Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0),Cytoplasmic,Glycerophospholipid Metabolism,1500.0,b1094 and b1090,46854.0,0,0,[46854.0],[0.0],['Cytoplasmic'],[0]
2389,CPH4S,"6-carboxy-5,6,7,8-tetrahydropterin synthase",Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,13.15414286,b2765,13773.0,0,0,[13773.0],[0.0],['Cytoplasmic'],[0]
2390,SHCHCS3,"2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase",Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,8.5,b2263,27682.0,0,0,[27682.0],[0.0],['Cytoplasmic'],[0]
2391,EX_ttrcyc_e_f,Tetracycline exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2392,EX_mincyc_e_f,Minocycline exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2393,DM_4crsol_c,Sink needed to allow p-Cresol to leave system,Cytoplasmic,Intracellular demand,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
2394,URACPAH,Peroxyureidoacrylate hydrolase,Cytoplasmic,Nucleotide Salvage Pathway,111.8694444,b1011,25209.0,0,0,[25209.0],[0.0],['Cytoplasmic'],[0]
2395,POAACR,Peroxyaminoacrylate reductase,Cytoplasmic,Nucleotide Salvage Pathway,93.55647875,b1010,13763.0,0,0,[13763.0],[0.0],['Cytoplasmic'],[0]
2396,ACPPAT160,Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0),Cytoplasmic,Glycerophospholipid Metabolism,1500.0,b1094 and b1090,46854.0,0,0,[46854.0],[0.0],['Cytoplasmic'],[0]
2397,ACPPAT181,Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1),Cytoplasmic,Glycerophospholipid Metabolism,1500.0,b1094 and b1090,46854.0,0,0,[46854.0],[0.0],['Cytoplasmic'],[0]
2398,APH141,Acylphosphatase (C14:1),Cytoplasmic,Glycerophospholipid Metabolism,1.55e-06,b0968,10300.0,0,0,[10300.0],[0.0],['Cytoplasmic'],[0]
2399,APH161,Acylphosphatase (C16:1),Cytoplasmic,Glycerophospholipid Metabolism,1.55e-06,b0968,10300.0,0,0,[10300.0],[0.0],['Cytoplasmic'],[0]
2400,APH180,Acylphosphatase (C18:0),Cytoplasmic,Glycerophospholipid Metabolism,1.55e-06,b0968,10300.0,0,0,[10300.0],[0.0],['Cytoplasmic'],[0]
2401,APH181,Acylphosphatase (C18:1),Cytoplasmic,Glycerophospholipid Metabolism,1.55e-06,b0968,10300.0,0,0,[10300.0],[0.0],['Cytoplasmic'],[0]
2402,GTHPi,Glutathione peridoxase,Cytoplasmic,Unassigned,241.6128571,b1710,20470.0,0,0,[20470.0],[0.0],['Cytoplasmic'],[0]
2403,SEPHCHCS,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.0625,b2264,61367.0,0,0,[61367.0],[0.0],['Cytoplasmic'],[0]
2404,DHNCOAS,"1,4-dihydroxy-2-napthoyl-CoA synthase",Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.062,b2262,31633.0,0,0,[31633.0],[0.0],['Cytoplasmic'],[0]
2405,DHNCOAT,"1,4-dihydroxy-2-napthoyl-CoA thioesterase",Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,3.165,b1686,14945.0,0,0,[14945.0],[0.0],['Cytoplasmic'],[0]
2406,FESD1s,"Iron-sulfur cluster damage (peroxide, spontaneous)",Inner Membrane,Cofactor and Prosthetic Group Biosynthesis,nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
2407,EX_doxrbcn_e_f,Doxorubicin exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2408,EX_fusa_e_f,Fusidic acid exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2409,EX_cm_e_f,Chloramphenicol exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2410,EX_novbcn_e_f,Novobiocin exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2411,I2FE2SR,ISC [2Fe-2S] regeneration,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.5,b2529 and b2530,58939.0,0,0,[58939.0],[0.0],['Cytoplasmic'],[0]
2412,TYRL,Tyrosine lyase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,85.46666667,b3991,26896.0,0,0,[26896.0],[0.0],['Cytoplasmic'],[0]
2413,THZPSN3,Thiazole phosphate synthesis,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.5,b0423 and b3990 and b2530 and b3992 and b4407,177664.0,0,0,[177664.0],[0.0],['Cytoplasmic'],[0]
2414,APG3PAT120,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0),Inner Membrane,Glycerophospholipid Metabolism,166.8,b3059,22193.0,11367.14634,5,[22193.0],[11367.14634],['Inner Membrane'],[5]
2415,APH120,Acylphosphatase (C12:0),Cytoplasmic,Glycerophospholipid Metabolism,1.55e-06,b0968,10300.0,0,0,[10300.0],[0.0],['Cytoplasmic'],[0]
2416,MOCDS,Molybdopterin cytidine dinucleotide synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.0046,b2877,21514.0,0,0,[21514.0],[0.0],['Cytoplasmic'],[0]
2417,FUSAtex_f,Fusidic acid transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b2215 or b0929 or b1377 or b0241,38922.0,0.0,0,"[40368.0, 39333.0, 41220.0, 38922.0]","[17383.90751, 21633.15, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[16, 17, 0, 0]"
2418,NOVBCNtex_f,Novobiocin transport via diffusion (extracellular to periplasm),Inner Membrane,"Transport, Outer Membrane",nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
2419,EX_rfamp_e_f,Rifampin exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2420,QUIN2tex_f,Quinate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b2215 or b1377 or b0241 or b0929,38922.0,0.0,0,"[40368.0, 41220.0, 38922.0, 39333.0]","[17383.90751, 0.0, 0.0, 21633.15]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[16, 0, 0, 17]"
2421,EX_quin_e_f,Quinate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2422,FORCT_f,Formyl-CoA Transferase,Cytoplasmic,Alternate Carbon Metabolism,4.75,b2374,45828.0,0,0,[45828.0],[0.0],['Cytoplasmic'],[0]
2423,DHPTDCs2,"4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)",Inner Membrane,Methionine Metabolism,nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
2424,EX_3hpp_e_f,3-Hydroxypropanoate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2425,PACCOAE,"Ring 1,2-phenylacetyl-CoA epoxidase (NADPH)",Cytoplasmic,Alternate Carbon Metabolism,6.470507937,b1391 and b1388 and b1392 and b1389 and b1390,131962.0,0,0,[131962.0],[0.0],['Cytoplasmic'],[0]
2426,OXDHCOAT,"3-oxo-5,6-dehydrosuberyl-CoA thiolase",Cytoplasmic,Alternate Carbon Metabolism,7.8,b1397 and b1394,70682.0,0,0,[70682.0],[0.0],['Cytoplasmic'],[0]
2427,HADPCOADH3_f,3-hydroxyadipyl-CoA dehydrogenase (NAD+),Cytoplasmic,Alternate Carbon Metabolism,76.08846667,b1395,51733.0,0,0,[51733.0],[0.0],['Cytoplasmic'],[0]
2428,O16A4COLIPAabctex,O16 antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,95.19583333,b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641,259636.0,29919.324872999998,13,[259636.0],[29919.324872999998],['Inner Membrane'],[13]
2429,COLIPAabctex,Core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,95.19583333,b0641 and b3200 and b4262 and b3201 and b3199 and b0054 and b4261,259636.0,29919.324872999998,13,[259636.0],[29919.324872999998],['Inner Membrane'],[13]
2430,ENLIPAabctex,Phosphoethanolamine lipid A transport via ABC system (periplasm to extracellular),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,95.19583333,b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641,259636.0,29919.324872999998,13,[259636.0],[29919.324872999998],['Inner Membrane'],[13]
2431,DM_mththf_c,"Sink needed to allow (2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran to leave system",Cytoplasmic,Intracellular demand,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
2432,PYROX,Pyrimidine oxygenase,Cytoplasmic,Nucleotide Salvage Pathway,15.5,b1007 and b1012,59968.0,0,0,[59968.0],[0.0],['Cytoplasmic'],[0]
2433,BMOGDS1,Bis-molybdopterin guanine dinucleotide synthase (single GDP),Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.0048,b3857 or (b3857 and b3856),21643.0,0,0,"[21643.0, 41006.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2434,MPTS,Molybdopterin synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,85.46666667,b0785 and b0784,25739.0,0,0,[25739.0],[0.0],['Cytoplasmic'],[0]
2435,MOCOS,Molybdenum cofactor synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,1.375,b0827,44067.0,0,0,[44067.0],[0.0],['Cytoplasmic'],[0]
2436,BMOGDS2,Bis-molybdopterin guanine dinucleotide synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.0048,(b3857 and b3856) or b3857,21643.0,0.0,0,"[41006.0, 21643.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2437,FESD2s,"Iron-sulfur cluster damage (nitrous oxide, spontaneous)",Inner Membrane,Cofactor and Prosthetic Group Biosynthesis,nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
2438,S2FE2SR,SUF [2Fe-2S] regeneration,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.425,b1680 and b1679 and b1682 and b1681 and b1683,189384.0,0,0,[189384.0],[0.0],['Cytoplasmic'],[0]
2439,ACACT8r_f,"Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)",Cytoplasmic,Membrane Lipid Metabolism,1.4,b2342 or b3845,40876.0,0.0,0,"[46531.0, 40876.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2440,CTECOAI7_f,3-cis-2-trans-enoyl-CoA isomerase,Cytoplasmic,Membrane Lipid Metabolism,63.0,b3846,79594.0,0,0,[79594.0],[0.0],['Cytoplasmic'],[0]
2441,CLIPAabctex,Cold lipid A transport via ABC system (periplasm to extracellular),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,95.19583333,b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641,259636.0,29919.324872999998,13,[259636.0],[29919.324872999998],['Inner Membrane'],[13]
2442,K2L4Aabctex,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,95.19583333,b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641,259636.0,29919.324872999998,13,[259636.0],[29919.324872999998],['Inner Membrane'],[13]
2443,FDH4pp,Formate dehydrogenase (quinone-8) (periplasm),Inner Membrane,Oxidative Phosphorylation,36.1,(b3893 and b3894 and b3892) or (b1474 and b1476 and b1475),170255.0,10376.077409000001,5,"[170255.0, 170570.0]","[10376.077409000001, 13744.808319]","['Inner Membrane', 'Inner Membrane']","[5, 5]"
2444,FDH5pp,Formate Dehydrogenase (menaquinone-8) (periplasm),Inner Membrane,Oxidative Phosphorylation,36.1,(b1474 and b1476 and b1475) or (b3893 and b3894 and b3892),170255.0,10376.077409000001,5,"[170570.0, 170255.0]","[13744.808319, 10376.077409000001]","['Inner Membrane', 'Inner Membrane']","[5, 5]"
2445,ACPPAT140,Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0),Cytoplasmic,Glycerophospholipid Metabolism,1500.0,b1094 and b1090,46854.0,0,0,[46854.0],[0.0],['Cytoplasmic'],[0]
2446,APG3PAT140,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:0),Inner Membrane,Glycerophospholipid Metabolism,166.8,b3059,22193.0,11367.14634,5,[22193.0],[11367.14634],['Inner Membrane'],[5]
2447,APG3PAT141,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:1),Inner Membrane,Glycerophospholipid Metabolism,166.8,b3059,22193.0,11367.14634,5,[22193.0],[11367.14634],['Inner Membrane'],[5]
2448,APG3PAT181,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1),Inner Membrane,Glycerophospholipid Metabolism,166.8,b3059,22193.0,11367.14634,5,[22193.0],[11367.14634],['Inner Membrane'],[5]
2449,APH140,Acylphosphatase (C14:0),Cytoplasmic,Glycerophospholipid Metabolism,1.55e-06,b0968,10300.0,0,0,[10300.0],[0.0],['Cytoplasmic'],[0]
2450,APH160,Acylphosphatase (C16:0),Cytoplasmic,Glycerophospholipid Metabolism,1.55e-06,b0968,10300.0,0,0,[10300.0],[0.0],['Cytoplasmic'],[0]
2451,OPMEACPD,3-Oxo-pimeloyl-[ACP] methyl ester dehydratase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,368.4865,b0180,17033.0,0,0,[17033.0],[0.0],['Cytoplasmic'],[0]
2452,EPMEACPR,Enoylpimeloyl-[ACP] methyl ester reductase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,5.3,b1288,27864.0,0,0,[27864.0],[0.0],['Cytoplasmic'],[0]
2453,AOXSr2,8-amino-7-oxononanoate synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.028,b0776,41594.0,0,0,[41594.0],[0.0],['Cytoplasmic'],[0]
2454,MEOHtrpp_f,Methanol reversible transport via diffusion (periplasm),Inner Membrane,"Transport, Inner Membrane",nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
2455,SCYSDS,SUF Cysteine desulfuration,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.5,b1680 and b1679,60234.0,0,0,[60234.0],[0.0],['Cytoplasmic'],[0]
2456,S2FE2SS,SUF [2Fe-2S] Synthesis,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.425,b1680 and b1683 and b1681 and b1682 and b1679,189384.0,0,0,[189384.0],[0.0],['Cytoplasmic'],[0]
2457,S4FE4SR,SUF [4Fe-4S] Reduction,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,22.0,b1682 and b1681 and b1683,129150.0,0,0,[129150.0],[0.0],['Cytoplasmic'],[0]
2458,SELtex_f,Selenate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b1377 or b0929 or b2215 or b0241,38922.0,0.0,0,"[41220.0, 39333.0, 40368.0, 38922.0]","[0.0, 21633.15, 17383.90751, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 16, 0]"
2459,SELR,Selenate reductase,Inner Membrane,Inorganic Ion Transport and Metabolism,227.5,b1589 and b1590 and b1588 and b1587,233043.0,18056.4507,8,[233043.0],[18056.4507],['Inner Membrane'],[8]
2460,OGMEACPD,3-Oxo-glutaryl-[ACP] methyl ester dehydratase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,368.4865,b0180,17033.0,0,0,[17033.0],[0.0],['Cytoplasmic'],[0]
2461,EGMEACPR,Enoylglutaryl-[ACP] methyl ester reductase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,5.3,b1288,27864.0,0,0,[27864.0],[0.0],['Cytoplasmic'],[0]
2462,OPMEACPR,3-Oxo-pimeloyl-[ACP] methyl ester reductase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.59,b1093,25560.0,0,0,[25560.0],[0.0],['Cytoplasmic'],[0]
2463,PMEACPE,Pimeloyl-[ACP] methyl ester esterase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,18.5,b3412,28505.0,0,0,[28505.0],[0.0],['Cytoplasmic'],[0]
2464,MEOHtex_f,Methanol transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0929 or b1377 or b2215 or b0241,38922.0,0.0,0,"[39333.0, 41220.0, 40368.0, 38922.0]","[21633.15, 0.0, 17383.90751, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[17, 0, 16, 0]"
2465,EX_5mtr_e_f,5-Methylthio-D-ribose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2466,MECDPDH5,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,3.7,(b2515 and b2895) or (b2515 and b0684),60384.0,0,0,"[60384.0, 60421.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2467,RNTR1c2,Ribonucleoside-triphosphate reductase (ATP) (flavodoxin),Cytoplasmic,Nucleotide Salvage Pathway,34.15,(b3924 and b0684 and b4238 and b4237) or (b3924 and b2895 and b4238 and b4237) or (b0684 and b4238) or (b2895 and b4238),99723.0,0.0,0,"[144957.0, 144920.0, 99760.0, 99723.0]","[0.0, 0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0, 0]"
2468,RNTR2c2,Ribonucleoside-triphosphate reductase (GTP) (flavodoxin),Cytoplasmic,Nucleotide Salvage Pathway,34.15,(b3924 and b2895 and b4238 and b4237) or (b2895 and b4238) or (b3924 and b0684 and b4238 and b4237) or (b0684 and b4238),99723.0,0.0,0,"[144920.0, 99723.0, 144957.0, 99760.0]","[0.0, 0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0, 0]"
2469,RNTR3c2,Ribonucleoside-triphosphate reductase (CTP) (flavodoxin),Cytoplasmic,Nucleotide Salvage Pathway,34.15,(b3924 and b0684 and b4238 and b4237) or (b3924 and b2895 and b4238 and b4237) or (b2895 and b4238) or (b0684 and b4238),99723.0,0.0,0,"[144957.0, 144920.0, 99723.0, 99760.0]","[0.0, 0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0, 0]"
2470,RNTR4c2,Ribonucleoside-triphosphate reductase (UTP) (flavodoxin),Cytoplasmic,Nucleotide Salvage Pathway,34.15,(b3924 and b0684 and b4238 and b4237) or (b3924 and b2895 and b4238 and b4237) or (b0684 and b4238) or (b2895 and b4238),99723.0,0.0,0,"[144957.0, 144920.0, 99760.0, 99723.0]","[0.0, 0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0, 0]"
2471,FLDR2,Flavodoxin reductase (NADPH),Cytoplasmic,Unassigned,21.925,(b3924 and b2895) or (b3924 and b0684),47451.0,0,0,"[47451.0, 47488.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2472,CDGS,7-deaza-7-carboxyguanine synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
2473,5MTRtpp,5-Methylthio-D-ribose transport via proton symport (periplasm),Cytoplasmic,"Transport, Inner Membrane",nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
2474,TTRCYCtex_f,Tetracycline transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0929 or b0241 or b1377 or b2215,38922.0,0.0,0,"[39333.0, 38922.0, 41220.0, 40368.0]","[21633.15, 0.0, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[17, 0, 0, 16]"
2475,TTRCYCtpp,Tetracycline transport via TolC system,Inner Membrane,"Transport, Outer Membrane",22.0,(b0463 and b3035 and b2470) or (b0463 and b3035 and b0462),208985.0,32294.110929000002,16,"[208985.0, 209512.0]","[32294.110929000002, 31244.770739]","['Inner Membrane', 'Inner Membrane']","[16, 16]"
2476,FESR,Iron-sulfur cluster repair,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,22.0,b4209,24883.0,0,0,[24883.0],[0.0],['Cytoplasmic'],[0]
2477,OXCOAHDH,"Oxepin-CoA hydrolase/ 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (NADP+)",Cytoplasmic,Alternate Carbon Metabolism,39.0,b1387,73003.0,0,0,[73003.0],[0.0],['Cytoplasmic'],[0]
2478,DHACOAH_f,"2,3-dehydroadipyl-CoA hydratase",Cytoplasmic,Alternate Carbon Metabolism,15.0,b1393,27237.0,0,0,[27237.0],[0.0],['Cytoplasmic'],[0]
2479,THFAT,Tetrahydrofolate aminomethyltransferase,Cytoplasmic,Folate Metabolism,12.285,b2551,45317.0,0,0,[45317.0],[0.0],['Cytoplasmic'],[0]
2480,FOMETRi,Aminomethyltransferase,Cytoplasmic,Folate Metabolism,1.515,b2912,21105.0,0,0,[21105.0],[0.0],['Cytoplasmic'],[0]
2481,SLNTtex_f,Selenite transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b1377 or b0929 or b2215 or b0241,38922.0,0.0,0,"[41220.0, 39333.0, 40368.0, 38922.0]","[0.0, 21633.15, 17383.90751, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 16, 0]"
2482,SELGTHR2,Selenate glutathione reductase II,Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
2483,GDPTPDP,Guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,2.985,b3650,79342.0,0,0,[79342.0],[0.0],['Cytoplasmic'],[0]
2484,COLIPAKpp,Lipid A core kinase (periplasm),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,96.06077778,b2174,26759.0,11855.25316,5,[26759.0],[11855.25316],['Inner Membrane'],[5]
2485,3HPPtpp,3-hydroxypropionate transport via proton symport (periplasm),Cytoplasmic,"Transport, Inner Membrane",nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
2486,MPTSS,Molybdopterin synthase sulfurylase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,370.0,b0826,26719.0,0,0,[26719.0],[0.0],['Cytoplasmic'],[0]
2487,CPMPS,Cyclic pyranopterin monophosphate synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.0007,b0783 and b0781,54813.0,0,0,[54813.0],[0.0],['Cytoplasmic'],[0]
2488,LIPOCT,Lipoyl(octanoyl) transferase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.2,b0630,23883.0,0,0,[23883.0],[0.0],['Cytoplasmic'],[0]
2489,LIPOS,Lipoate synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,85.46666667,b0628,36072.0,0,0,[36072.0],[0.0],['Cytoplasmic'],[0]
2490,OCTNLL,Octanoate non-lipoylated apo domain ligase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.133,b4386,37926.0,0,0,[37926.0],[0.0],['Cytoplasmic'],[0]
2491,LIPATPT,Lipoate-ATP adenylate transferase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.176,b4386,37926.0,0,0,[37926.0],[0.0],['Cytoplasmic'],[0]
2492,LIPAMPL,Lipoyl-adenylate protein ligase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.133,b4386,37926.0,0,0,[37926.0],[0.0],['Cytoplasmic'],[0]
2493,ALDD19xr_f,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",Cytoplasmic,Alternate Carbon Metabolism,40.15666667,b1385,53699.0,0,0,[53699.0],[0.0],['Cytoplasmic'],[0]
2494,MMM,Methylmalonyl-CoA mutase,Cytoplasmic,Alternate Carbon Metabolism,48.0,b2917,77871.0,0,0,[77871.0],[0.0],['Cytoplasmic'],[0]
